"CWPName","SourceID","CWPStreet","CWPCity","CWPState","RegistryID","SupOver80CountUsDisp","CWPBioInspCount","BioVioLastYearFlag","BioQtrsWithVio","CWPBioFeaCount"
"ROCHESTER PURE WATERS DIST","NYL028339","50 WEST MAIN ST","ROCHESTER","NY","110070001106","7",1,"N",0,0
"ROCHESTER WASTEWATER TREATMENT PLANT","INL021661","320 MAIN ST","ROCHESTER","IN","110039900060","0",0,"N",0,0
"ROCHESTER WASTEWATER TREATMENT PLANT","IN0021661","320 MAIN ST","ROCHESTER","IN","110039900060","0",0,"N",0,0
"ROCHESTER WWTF","NHL100668","175 PICKERING RD","GONIC","NH","110006619533","1",0,"N",0,0
"ROCK CREEK PUBLIC SEWER","MO0111899","6405 HWY 61-67","IMPERIAL","MO","110009870997","0",0,"N",0,0
"ROCK CREEK WWTF","TX0129241","2401 ROCK CREEK ROAD","GORDONVILLE","TX","110032938935","1",0,"N",0,0
"ROCK CREEK WWTP","TX0047031","1302 W. THIRD ST.","BORGER","TX","110014407515","6",0,"N",0,0
"ROCK CREEK WWTP","OH0107204","2600 STILES AVE","ROCK CREEK","OH","110040022926","3",0,"N",0,0
"ROCK FALLS STP, CITY OF","IL0026514","100 12TH AVENUE","ROCK FALLS","IL","110001334636","1",0,"N",0,0
"ROCK FALLS STP, CITY OF","ILL026514","100 12TH AVENUE","ROCK FALLS","IL","110001334636","1",0,"N",0,0
"ROCK FALLS, CITY OF","ILL078301","NORTH ANIXTER RD","ROCK FALLS","IL","110018411459","1",0,"N",0,0
"ROCK GARDENS MHP","COL588083","1308 CR 129","GLENWOOD SPRINGS","CO","110070002277",,0,"N",0,0
"ROCK HILL/MANCHESTER CREEK","SCL020443","310 RED RIVER RD","ROCK HILL","SC","110064637932","9",0,"N",0,0
"ROCK ISLAND - SOUTH WEST STP","IL0036382","7101 38TH STREET ","ROCK ISLAND","IL","110000736614","1",0,"N",0,0
"ROCK ISLAND MAIN STP, CITY OF","ILL030783","1299 MILL STREET","ROCK ISLAND","IL","110018321920","10",0,"N",0,0
"ROCK ISLAND SW STP, CITY OF","ILL036382","7101 38TH STREET WEST","ROCK ISLAND","IL","110000736614","1",0,"N",0,0
"ROCK RIVER WRD","ILL027201","3333 KISHWAUKEE STREET","ROCKFORD","IL","110016688538","11",0,"N",0,0
"ROCK SPRINGS, CITY OF","WYL022357","212 D STREET","ROCK SPRINGS","WY","110064241850","4",0,"Y",4,0
"ROCK SPRINGS, CITY OF WWTP","WYG650007","212 D STREET","ROCK SPRINGS","WY","110064241850","4",0,"N",0,0
"ROCKAWAY VALLEY REGIONAL SA","NJL022349","99 GREENBANK RD","PARSIPPANY","NJ","110017883888","0",1,"N",0,0
"ROCKBRIDGE WWTP","OH0120430","9999 TROXEL BUCKEYE RD","ROCKBRIDGE","OH","110009821121","0",0,"N",0,0
"ROCKDALE CO BRD OF COMM-HONEY CR","GAL022659","4100 TROUPE SMITH ROAD","CONYERS","GA","110039690359","0",0,"N",0,0
"ROCKDALE CO-QUIGG BRANCH (WSAF)","GAL047678","POST OFFICE BOX 289","CONYERS","GA","110064622993","6",0,"N",0,0
"ROCKDALE COUNTY (BIG HAYNES CREEK WTP)","GAL640083","3090 GEES MILL RD NE","CONYERS","GA","110012753181","6",0,"N",0,0
"ROCKDALE COUNTY WATER & SEWERAGE AUTHORITY","GAL026239","HIGHWAY 212 SOUTH","CONYERS","GA","110039690359","0",0,"N",0,0
"ROCKDALE COUNTY WATER & SEWERAGE AUTHORITY","GAL023035","3175 OLD SALEM RD","CONYERS","GA","110016631867","2",0,"N",0,0
"ROCKDALE COUNTY WATER & SEWERAGE AUTHORITY","GAL021610","POST OFFICE BOX 289","CONYERS","GA","110039690340","5",0,"N",0,0
"ROCKFISH CREEK WWTP","NC0050105","2536 TRACEY HALL RD","FAYETTEVILLE","NC","110000734180","5",0,"N",0,0
"ROCKFORD STP","OH0022446","STATE RTE 117","ROCKFORD","OH","110009823147","1",0,"N",0,0
"ROCKINGHAM COUNTY HOME","NHL100609","116 NORTH ROAD","BRENTWOOD","NH","110007686726","0",1,"N",0,0
"ROCKINGHAM WWTP","NC0020427","RIVER RD","ROCKINGHAM","NC","110006644337","9",0,"N",0,0
"ROCKLAND  WWTP","MAL101923","P.O. BOX 330 - 587 REAR SUMMER STREET","ROCKLAND","MA","110070003951",,0,"N",0,0
"ROCKLAND (T)","NYL025437","PO BOX 964","LIVINGSTON MANOR","NY","110069999711",,0,"N",0,0
"ROCKLAND CITY OF","MEL100595","40 TILLSON AVE","ROCKLAND","ME","110002052206","1",0,"N",0,0
"ROCKLAND CO SD #1","NYL270598","4 ST  ROUTE 340","ORANGEBURG","NY","110070003303",,0,"N",0,0
"ROCKLAND COUNTY SD#1 STP","NYL031895","4 ROUTE 340","ORANGEBURG","NY","110070000130","4",0,"N",0,0
"ROCKLAND TWP WWSL","MIG580216","PO BOX 247","ROCKLAND","MI","110009911015","0",0,"N",0,0
"ROCKLEDGE, CITY OF","FL0021571","1700 JACK OATES BLVD","ROCKLEDGE","FL","110027969786","0",0,"N",0,0
"ROCKPORT W W T F","MA0100145","PLEASANT ST (END OF)","ROCKPORT","MA","110001958748","0",0,"N",0,0
"ROCKPORT W W T F","MAL100145","PLEASANT ST (END OF)","ROCKPORT","MA","110070000080","0",0,"N",0,0
"ROCKTON STP, VILLAGE OF","IL0030791","718 WEST UNION STREET","ROCKTON","IL","110018338164","0",0,"N",0,0
"ROCKVILLE WWTP","INL024449","320 S BRIDGETON RD","ROCKVILLE","IN","110071371441","3",1,"N",0,0
"ROCKWOOD STP","TNL026158","110 NORTH CHAMBERLAIN AVENUE","ROCKWOOD","TN","110039851782","7",0,"N",0,0
"ROCKWOOD WWTP","MI0021181","33653 SWALLOW DRIVE","ROCKWOOD","MI","110006649877","3",0,"N",0,0
"ROCKY FORD CITY OF","COL023850","203 S MAIN ST","ROCKY FORD","CO","110012353201","5",0,"N",0,0
"ROCKY FORK LAKE WWTP","OH0119075","9353 STATE RTE 124","HILLSBORO","OH","110008574925","1",0,"N",0,0
"ROCKY FORK WASTEWATER PLANT","WVL037486","5318 ROCKY FORK ROAD","NITRO","WV","110009763363","1",1,"N",0,0
"ROCKY HILL WPCF","CT0100480","80 GOFF BROOK LANE","ROCKY HILL","CT","110000523176","0",0,"N",0,0
"ROCKY HILL WPCP","CTL100480","80 GOFF BROOK LANE","ROCKY HILL","CT","110000523176","0",0,"N",0,0
"ROCKY MOUNT STP","VAL085952","1446 POWER DAM RD.","ROCKY MOUNT","VA","110006623680","1",0,"N",0,0
"ROCKY MOUNTAIN RAIL PARK WWTP","COG591174","RAIL PARK DR","BENNETT","CO","COG591174",,0,"N",0,0
"ROCKY POINT ESTATES MHP WWTP","TX0123552","4719 SHILOH RD","FLOWER MOUND","TX","110010920254","2",0,"N",0,0
"ROCKY RIVER WWTP","OH0030503","22303 W LAKE RD","ROCKY RIVER","OH","110009489188","0",0,"N",0,0
"ROCKY RIVER WWTP","NC0046728","369 JOHNSON DAIRY RD","MOORESVILLE","NC","110006644248","0",0,"N",0,0
"RODEO PALMS WWTP","TX0124001","3660 1/2 RODOE PALMS PARKWAY","MANVEL","TX","110009748648","0",0,"N",0,0
"RODEO SANITARY DISTRICT","CAL037826","800 SAN PABLO AVENUE","RODEO","CA","110002427384","5",0,"N",0,0
"RODNEY VILLAGE NO 2 WWTP","OH0048526","STATE RTE 588","SPRINGFIELD TWP","OH","110008573542","4",0,"N",0,0
"ROGERS","MNL029629","21751 137TH AVE. NO.","ROGERS","MN","110006739002","0",1,"N",0,0
"ROGERS CITY WWTP","MI0057813","450 N. FIRST STREET","ROGERS CITY","MI","110009026972","0",0,"N",0,0
"ROGERS COUNTY RSD #1","OK0038032","24454 SOUTH ORANGE COVE","CLAREMORE","OK","110011007016","I",3,"N",0,0
"ROGERS, CITY OF","AR0043397","4300 RAINBOW RD","ROGERS","AR","110000736204","0",0,"N",0,0
"ROGERS, CITY OF","ARL043397","4300 RAINBOW RD","ROGERS","AR","110000736204","0",0,"N",0,0
"ROGERSVILLE WWTP","MO0102679","701 MILLER ROAD","ROGERSVILLE","MO","110009873119","1",0,"N",0,0
"ROHOIC CREEK WASTEWATER TREATM","VAL092274","COX RD","PETERSBURG","VA","110037519227","3",0,"N",0,0
"ROHRER CORPORATION","OH0126675","636 CO RD 30A","HAYESVILLE","OH","110006108112","0",0,"N",0,0
"ROLAND COOPER STATE PARK WWTP","AL0046736","285 DEER RUN DRIVE","CAMDEN","AL","110010074249","3",0,"N",0,0
"ROLAND, TOWN OF","OK0030392","500 SEQUOYAH ST","ROLAND","OK","110009154431","3",2,"N",0,0
"ROLLA SE WWTP","MO0050652","1801 HWY 72 E","ROLLA","MO","110006367216","0",1,"N",0,0
"ROLLA, CITY OF","NDG650006","14 1ST STREET SE","ROLLA","ND","110043673067","1",0,"N",0,0
"ROLLIN-WOODSTOCK WWTP","MI0027669","6100 SORBY HWY","ADDISON","MI","110006649902","0",0,"N",0,0
"ROLLING FORK PUD WWTP","TX0026697","8202 LETICA ST","HOUSTON","TX","110009780905","0",0,"N",0,0
"ROLLING HILLS MHP STP","OH0046850","5579 ST RTE 68","URBANA","OH","110006347480","0",0,"N",0,0
"ROLLING HILLS WASTEWATER LAGOON","AL0059315","MIZELL ROAD","MONTGOMERY","AL","110009065769","0",0,"N",0,0
"ROLLING HILLS WWTP","TX0070165","9419 LAMKIN","HOUSTON","TX","110009778142","8",0,"N",0,0
"ROLLING RIDGE WWTP","TX0077526","115 RIDGEWOOD ST","COLLEGE STATION","TX","110006683614","0",0,"N",0,0
"ROLLINSFORD W W T F","NHL100251","5 LOWER MILL ROAD","ROLLINSFORD","NH","110006706699","0",0,"N",0,0
"ROLOFF WWTF ","TX0136620","1355 FMR 665","CORPUS CHRISTI","TX","110064875050","1",0,"N",0,0
"ROMAN FOREST MUD WWTF","TX0093220","1602 ATHENS DR","MONTGOMERY COUNTY","TX","110009775779","4",0,"N",0,0
"ROME (C)","NYL030864","7180 EAST DOMINICK STREET","ROME","NY","110019481773","0",0,"N",0,0
"ROMEO WWTP","MI0021679","14787 E. 32 MILE RD","ROMEO","MI","110009032554","0",0,"N",0,0
"ROMEOVILLE WASTEWATER TREATMENT FACILITY","ILL048526","615 ANDERSON DRIVE","ROMEOVILLE","IL","110018175561","0",1,"N",0,0
"ROMEOVILLE WASTEWATER TREATMENT FACILITY","IL0048526","615 ANDERSON DRIVE","ROMEOVILLE","IL","110018175561","0",0,"N",0,0
"ROMNEY TOWN OF","WV0020699","340 EAST MAIN STREET","ROMNEY","WV","110039949606","0",1,"N",0,0
"RONCEVERTE CITY OF","WV0024236","330 RIVER ROAD","RONCEVERTE","WV","110000877775","0",1,"Y",11,0
"RONCEVERTE WWTP, CITY OF","WVL024236","UNKNOWN","RONCEVERTE","WV","110010868052",,0,"N",0,0
"ROOTS FAIRWAYVIEW SUBDIV","OH0039292","16120 STATE RTE 309","KENTON","OH","110009822512","0",0,"N",0,0
"ROSALIE WWTF","NEL046302","1/2 MILE SOUTH AND 1/2 MILE","ROSALIE","NE","110011035762","I",0,"N",0,0
"ROSAMOND WTF (PONDS)","CAL010530","3179 35TH STREET WEST","ROSAMOND","CA","110016618551","1",0,"N",0,0
"ROSCOMMON WWTP","MI0021482","10897 NORTH AERO ROAD","ROSCOMMON","MI","110006740820","0",0,"N",0,0
"ROSE CITY WWSL","MIG580176","356 CASEMASTER DRIVE","ROSE CITY","MI","110006742622","2",0,"N",0,0
"ROSE HILL, CITY OF","KSL098850","PO BOX 185","ROSE HILL","KS","110070003030",,0,"N",0,0
"ROSEBUD SANITATION","OHL000043","50021 DUKE ROAD","EAST LIVERPOOL","OH","110066931681","1",0,"N",0,0
"ROSEBURG URBAN SANITARY","ORL031356","3485 W GOEDECK AVE","ROSEBURG","OR","110014064555","0",1,"N",0,0
"ROSEBUSH WWSL","MIG580322","3366 NORTH MISSION ROAD","ROSEBUSH","MI","110006742392","I",0,"N",0,0
"ROSEHILL RESERVE-HARRIS COUNTY MUD 542 WWTP 1","TX0135925","20901 1/2 ROSEHILL CHURCH ROAD","TOMBALL","TX","110064778272","0",0,"N",0,0
"ROSELLE - J.L. DEVLIN WWTP, VILLAGE OF","IL0030813","720 SOUTH RUSH STREET","ROSELLE","IL","110018226800","0",0,"N",0,0
"ROSELLE-J BOTTERMAN STP","ILL048721","1351 CENTRAL AVENUE","ROSELLE","IL","110000759652","0",0,"N",0,0
"ROSELLE-J. BOTTERMAN STP","IL0048721","1351 CENTRAL AVENUE","ROSELLE","IL","110000759652","0",0,"N",0,0
"ROSELLE-J.L. DEVLIN STP","ILL030813","720 SOUTH RUSH STREET","ROSELLE","IL","110018226800","0",0,"N",0,0
"ROSEMEADOWS III - WWTP","TX0122459","10950 0.5 JESKE RD","FORT BEND COUNTY","TX","110010920557","2",0,"N",0,0
"ROSEVILLE DRY CREEK WWTP","CAL079502","1800 BOOTH ROAD","ROSEVILLE","CA","110000736339","2",0,"N",0,0
"ROSEVILLE PLEASANT GROVE WWTP","CAL084573","5051 WESTPARK DR.","ROSEVILLE","CA","110069999413",,0,"N",0,0
"ROSEVILLE WWTP","OH0099287","7250 CO RD 90","ROSEVILLE","OH","110006286394","5",0,"N",0,0
"ROSEWOOD HILLS PHA","COL047945","PO BOX 5222","WOODLAND PARK","CO","110070000334",,0,"N",0,0
"ROSEWOOD MHP WWTP","TX0094986","825 1/2 GULF BANK RD","HUMBLE","TX","110009775369","13",0,"N",0,0
"ROSITA VALLEY WWTP","TX0128589","2MI SE INTX FM 1021 AND ROSITA VALLEY RD","EAGLE PASS","TX","110055045552","2",0,"N",0,0
"ROSTRAVER TWP SEW AUTH WESTMORELAND CNTY","PAL038237","1744 ROSTRAVER RD","BELLE VERNON","PA","110070003179","0",0,"N",0,0
"ROSWELL, NEW MEXICO","NML020311","2306 E. COLLEGE BLVD.","ROSWELL","NM","110002042049","4",0,"N",0,0
"ROTH LANE TREATMENT PLANT","PAL080314","230 S. SPORTING HILL ROAD","MECHANICSBURG","PA","110001145920","0",0,"N",0,0
"ROTTERDAM (T)","NYL020141","1100 SUNRISE BLVD","SCHENECTADY","NY","110014438439","0",0,"N",0,0
"ROUNDUP RIVER RANCH","COL588116","8333 COLORADO RIVER RD","GYPSUM","CO","110043504767","0",0,"N",0,0
"ROUSE'S ENTERPRISES LLC - ROUSE #18","LAJ660134","13980 W. MAIN ST.","CUT OFF","LA","110032819948","3",0,"N",0,0
"ROUSE'S STORE #1","LAJ660135","1301 ST. MARY ST.","THIBODAUX","LA","110043488464","3",0,"N",0,0
"ROUSES POINT (V)","NYL021831","PO BOX 185","ROUSES POINT","NY","110070003462",,0,"N",0,0
"ROUTT COUNTY","COL047449","PO BOX 770087","STEAMBOAT SPRINGS","CO","110069999414",,0,"N",0,0
"ROUTT COUNTY PHIPPSBURG/DEPT OF ENVIR HLTH","COL589026","PO BOX 770087","STEAMBOAT SPRINGS","CO","110069999414",,0,"N",0,0
"ROVING MEADOWS UTILITIES WWTP","TX0112259","3806 FM 1942","HARRIS COUNTY","TX","110034274103","0",0,"N",0,0
"ROWLETT CREEK REGIONAL WWTP","TX0047911","1600 LOS RIOS BLVD","PLANO","TX","110002152508","0",0,"N",0,0
"ROXANA, VILLAGE OF","ILL077356","400 SOUTH CENTRAL AVE","ROXANA","IL","110017705893","9",0,"N",0,0
"ROXBORO WWTP","NC0021024","902 CAVEL-CHUB LAKE RD","ROXBORO","NC","110000562891","0",0,"N",0,0
"ROXBOROUGH PARK METRO. DIST.","COG650050","11060 W. WATERTON ROAD","LITTLETON","CO","110006658241","0",0,"N",0,0
"ROXBURY TOWNSHIP OF","NJL022675","WATER POLLUTION CONTROL PLANT","SUCCASUNNA","NJ","110039889449","0",0,"N",0,0
"ROY C. HESTER WWTP","TX0064963","1601 VIRGINIA AVE","BIG SPRING","TX","110000504179","3",0,"N",0,0
"ROYAL COACH TRAILS MHP WWTP","TX0088650","14003 WEST HARDY RD","HOUSTON","TX","110035406183","13",0,"N",0,0
"ROYAL GARDENS SUBDIVISION","LAJ660212","AIRPORT RD & PUTTER'S LN","SLIDELL","LA","110044888066","0",0,"N",0,0
"ROYAL GORGE COMPANY OF COLORADO","COL029033","4218 FREMONT COUNTY ROAD 3A","CANON CITY","CO","110010054038","0",0,"N",0,0
"ROYAL GORGE COMPANY OF COLORADO","CO0029033","4218 CR 3A","CANON CITY","CO","110010054038","0",1,"N",0,0
"ROYAL LAKES ESTATES WWTP","TX0116408","725 KINGS FOREST LN","RICHMOND","TX","110009772834","0",0,"N",0,0
"ROYAL LAKES STP, VILLAGE OF","IL0071391","HIGHWAY 16","ROYAL LAKE","IL","110006768006","1",0,"N",0,0
"ROYAL OAKS TRAILER PK,LLC","MO0125725","16725 HEART DR","WAYNESVILLE","MO","110006668837","0",0,"N",0,0
"ROYALTON STP, VILLAGE OF","IL0023337","PUMP STATION LANE","ROYALTON","IL","110009988923","0",0,"N",0,0
"ROYALWOOD MUD WWTP","TX0062952","7107 UVALDE RD","HOUSTON","TX","110039946477","3",0,"N",0,0
"ROYSE CITY WWTF","TX0021687","1MI S INTX IH 30 & FM 35","ROYSE CITY","TX","110009745721","0",0,"N",0,0
"RSD, LASALLE SPRINGS MIDDLE SCHOOL WWTF","MO0113743","3300 HWY 109","GLENCOE","MO","110006726775","0",0,"N",0,0
"RSD, ROCKWOOD VALLEY MIDDLE SCHOOL WWTF","MO0113735","1220 BABLER PARK DR","GLENCOE","MO","110006726766","0",0,"N",0,0
"RSD, WILDWOOD MIDDLE SCHOOL WWTF","MO0125407","17401 MANCHESTER RD","GLENCOE","MO","110006668748","0",0,"N",0,0
"RUBY WISE ELEMENTARY SCHOOL","LAJ660242","5279 HWY 107","KOLIN","LA","110046288012","0",0,"N",0,0
"RUDYARD TWP WWSL","MIG580204","LAPONSIE LANE","RUDYARD","MI","110009908056","0",0,"N",0,0
"RUGBY CITY OF","NDL022926","223 S MAIN AVE","RUGBY","ND","110002062464","0",0,"N",0,0
"RUIDOSO-RUIDOSO DOWNS WWTP-LIN","NML029165","313 CREE MEADOWS DRIVE","RUIDOSO","NM","110046319122","0",0,"N",0,0
"RUMA WWTP, VILLAGE OF ","IL0063282","207 MAIN ST","RUMA","IL","110009984071","0",0,"N",0,0
"RUMFORD-MEXICO SEWER DISTRICT","MEL100552","228 RIVER RD","MEXICO","ME","110006618730","0",0,"N",0,0
"RUNNING SPRINGS WWTP","CAL010559","PO BOX 2206","RUNNING SPRINGS","CA","110069998011","0",0,"N",0,0
"RUSH GAS STATION WWTP","TX0135348","4404 FM RD 565","BAYTOWN","TX","110070002824","3",0,"N",0,0
"RUSHSYLVANIA WWTP","OH0020575","235 E MILL ST","RUSHSYLVANIA","OH","110039701873","0",0,"N",0,0
"RUSHVILLE STP, CITY OF","IL0021717","SOUTH LIBERTY STREET","RUSHVILLE","IL","110009735162","0",0,"N",0,0
"RUSHVILLE WWTP","IN0021270","300 S MCFARLAND ST","RUSHVILLE","IN","110000759670","5",0,"N",0,0
"RUSHVILLE WWTP","INL021270","133 W FIRST ST","RUSHVILLE","IN","110070000371","0",0,"N",0,0
"RUSSELL COUNTY HIGH SCHOOL","AL0057088","4699 OLD SEALE HIGHWAY","SEALE","AL","110016631858","3",0,"N",0,0
"RUSSELL COUNTY REGIONAL STP","KYL062995","PO BOX 587","JAMESTOWN","KY","110000719045","1",0,"N",0,0
"RUSSELL MOBILE HOME COURT WWTF","MOL115908","E TERMINUS OF WALNUT GROVE DR","WINFIELD","MO","110070600803","0",0,"N",0,0
"RUSSELLVILLE  WATER AND SEWER BOARD","ALL027987","P O BOX 1148","RUSSELLVILLE","AL","110056001375","1",0,"N",0,0
"RUSSELLVILLE STP","KYL020877","106 SW PARK SQUARE","RUSSELLVILLE","KY","110000736730","3",0,"N",0,0
"RUSSELLVILLE, CITY CORPORATION","ARL021768","404 JIMMY LILE ROAD","RUSSELLVILLE","AR","110039736113","6",2,"N",0,0
"RUSTIC RIDGE MHP","OH0106046","1121 TARKILN RD LOT 177","LANCASTER","OH","110006327082","0",0,"N",0,0
"RUSTON, CITY OF - NORTHSIDE STP","LAL036323","1717 GOODWIN RD.","RUSTON","LA","110046596830","1",2,"N",0,0
"RUTERSVILLE WTP","TX0132772","3327 STATE HWY 159","LA GRANGE","TX","110062080340","0",0,"N",0,0
"RUTLAND REGIONAL SD","OH0050130","320 DAVIS DR","RUTLAND","OH","110011016747","1",0,"N",0,0
"RUTLAND WWTF","VTL100871","202 GREEN HILL LANE","RUTLAND","VT","110010911291","0",0,"N",0,0
"RUTLEDGE WASTEWATER LAGOON","AL0062634","ALABAMA HIGHWAY 10NW 1/4-26  9N-17E","RUTLEDGE","AL","110055980498","2",0,"N",0,0
"RVR WATER RECLAMATION & AMP REUSE FACILITY","TX0132691","APPROX 1.75 M S OF INT FMR 3433 AND TX HWY 114","RHOME","TX","110064643514","2",0,"N",0,0
"RYDERWOOD STP","WAL038695","1600 S 13TH AVE","KELSO","WA","110015557994","0",0,"N",0,0
"S & D INDUSTRIAL PARK - STP","IL0034924","3803 DYE ROAD","QUINCY","IL","110005834687","0",0,"N",0,0
"S & R SEPTIC","NML000004","UNKNOWN","UNKNOWN","NM","110064643364",,0,"N",0,0
"S DAVIS CO SEWER-NORTH","UTL021636","P.O. BOX 4000","WEST BOUNTIFUL","UT","110010919391","0",0,"N",0,0
"S HURON VALLEY UA WWTP","MI0043800","34001 W JEFFERSON AVE","BROWNSTOWN","MI","110003692843","3",0,"N",0,0
"S.CNTRL CALHOUN CO.WCID#1-WWTP","TX0104205","1 WEDIG ST","PORT LAVACA","TX","110006686755","0",0,"N",0,0
"S.I.L. CLEARWATER. L.L.C.","VAL090263","US RTE 211 E. OF TIMBERVILLE","TIMBERVILLE","VA","110054916141",,0,"N",0,0
"SABATTUS SANITARY DISTRICT","MEL101842","22 LISBON RD","SABATTUS","ME","110066888915","0",0,"N",0,0
"SABETHA, CITY OF","KS0096245","UNKNOWN","SABETHA","KS","110024400600","0",0,"N",0,0
"SABINA WWTP","OH0022128","700 MILL ST","SABINA","OH","110006344269","2",0,"N",0,0
"SABINAL WASTEWATER TREATMENT FACILITY","TX0128597","5300' W INTX SH 127 AND DUNLAP AVE","SABINAL","TX","110024465005","0",0,"N",0,0
"SABINE CREEK REGIONAL WWTP","TX0126110","1513 CRENSHAW RD","ROCKWALL COUNTY","TX","110009781067","0",0,"N",0,0
"SABINE PASS WWTP","TX0024201","5137 S 3RD AVE","SABINE PASS","TX","110009781263","13",0,"N",0,0
"SABINE RIVER AUTHORITY FM 429 WWTP","TX0139050","10636 BLACK BASS RD","QUINLAN","TX","110069334198","0",0,"N",0,0
"SAC AND FOX SETTLEMENT LAGOON","IA0073750","301 MESKWAKI ROAD","TAMA","IA","110011273040","I",1,"N",0,0
"SAC AND FOX TRIBE OF THE MISSISSIPPI IN IOWA","IAL073750","349 MESKWAKI ROAD","TAMA","IA","110013215680","I",0,"N",0,0
"SACKETS HARBOR (V)","NYL027014","112 NORTH BROAD STREET","SACKETS HARBOR","NY","110019420508","0",0,"N",0,0
"SACO WASTEWATER TREATMENT FACILITY","MEL101117","68 FRONT ST","SACO","ME","110020625858","2",0,"N",0,0
"SACRAMENTO RWTP","CAL077682","8521 LAGUNA STATION ROAD","SACRAMENTO","CA","110000517432","6",0,"N",0,0
"SACRED HEART OF MARY CHURCH","COG650080","6050 W. 54TH AVENUE","ARVADA","CO","110017709283","13",0,"N",0,0
"SACRED HEART OF MARY PARISH","COL631034","6739 S BOULDER RD","BOULDER","CO","110022509490","0",0,"N",0,0
"SACRED HEART OF MARY WWTP","COL045276","6739 SOUTH BOULDER ROAD","BOULDER","CO","110022509490","0",0,"N",0,0
"SADDLE RIDGE CONDO-ALGOMA","MI0056723","2827 SUNSET RIDGE COURT","ROCKFORD","MI","110012658855","0",0,"N",0,0
"SADDLER RIDGE METRO DIST","COL589107","1627 E 18 ST","LOVELAND","CO","110070000690","0",0,"N",0,0
"SADDLER RIDGE METRO DIST. WRF","COL024000","WELD COUNTY RD 19 & HWY 14","SEVERANCE","CO","110069999449",,0,"N",0,0
"SAFETYNET YOUTH SYSTEMS","AL0048135","80 MEL BAILEY DR","MINTER","AL","110010114848","5",0,"N",0,0
"SAGE POINTE WATER AND SANITATION CO","COL631051","13187 CR 33","STERLING","CO","110070003875",,0,"N",0,0
"SAGE POINTE WATER AND SANITATION COMPANY","COL631004","13187 CR 33","STERLING","CO","110070003875",,0,"N",0,0
"SAGEMONT WWTP","TX0063070","11700 SAGEARBOR DR","HOUSTON","TX","110006620870","3",0,"N",0,0
"SAGEPORT WWTF","CO0043044","501 TENDERFOOT DR","DOUGLAS COUNTY","CO","110010053333","0",1,"N",0,0
"SAGINAW TWP WWTP","MI0023973","5790 W MICHIGAN AVE","SAGINAW","MI","110000722460","1",0,"N",0,0
"SAGINAW WWTP","MI0025577","2406 VETERANS MEMORIAL PKWY","SAGINAW","MI","110000751936","9",0,"N",0,0
"SAGOLA TWP CHANNING WWSL","MIG580217","BYERS ROAD","CHANNING","MI","110009026543","0",0,"N",0,0
"SAGUACHE TOWN OF","COL589103","PO BOX 417","SAGUACHE","CO","110070000890",,0,"N",0,0
"SAGUACHE TOWN OF","COG589103","48575 Z RD","SAGUACHE COUNTY","CO","110010056054","0",1,"N",0,0
"SAINT CLOUD","MNL040878","525 60TH ST SOUTH","ST CLOUD","MN","110000578740","0",1,"N",0,0
"SAINT JAMES","MNL024759","1305 WESTON AVE NO","SAINT JAMES","MN","110000733591","1",0,"N",0,0
"SAINT MARYS (CITY OF)","GAL039047","819 POINT PETER RD","ST MARYS","GA","110064612806","0",0,"N",0,0
"SAINT MICHAEL","MNL020222","T120N","SAINT MICHAEL","MN","110070000668",,0,"N",0,0
"SAINT PARIS WWTP","OH0021806","454 HUFFMAN DR","ST. PARIS","OH","110006347239","0",0,"N",0,0
"SAINT PETER","MNL022535","400 WEST JULIEN ST","SAINT PETER","MN","110000733582","0",0,"N",0,0
"SAIPAN AGINGAN WWTP","MPL020028","BOX 501220","SAIPAN","MP","110070000379","T",0,"N",0,0
"SAIPAN SADOG TASI WWTP","MPL020010","BOX 501220","SAIPAN","MP","110070000379","T",0,"N",0,0
"SALADO CREEK WATER RECYCLING WATER","TX0052647","13496 BLUE WING ROAD","SAN ANTONIO","TX","110039694195","2",0,"N",0,0
"SALADO VISTA WWTP","TX0139289","APPROX 4200' E OF INTERX HACKBERRY RD  &","SALADO","TX","110070546194","2",0,"N",0,0
"SALAMANCA BOARD OF PUBLIC UTILITES","NYL020508","225 WILDWOOD AVE","SALAMANCA","NY","110019416121","2",1,"N",0,0
"SALATRILLO CREEK WWTP","TX0053074","9638 SCHAEFER RD","SAN ANTONIO","TX","110001123640","0",0,"N",0,0
"SALEM CITY CORP","UT0020249","P.O. BOX 901","SALEM","UT","110010134194","0",0,"N",0,0
"SALEM CITY WATER RECLAMATION FACILITY","UTL026085","30 WEST 100 SOUTH","SALEM","UT","110058287116","0",0,"N",0,0
"SALEM CITY WATER RECLAMATION FACILITY","UT0026085","30 WEST 100 SOUTH","SALEM","UT","110058287116","0",0,"N",0,0
"SALEM CITY WW TREATMENT FACIL","NJL024856","19 S FRONT ST","SALEM","NJ","110000734484","7",0,"N",0,0
"SALEM STP","KYL066541","2012 HWY 60 E","SALEM","KY","110006750989","1",0,"N",0,0
"SALEM STP, CITY OF","ILL023264","801 EAST LAKE DRIVE","SALEM","IL","110001104000","3",0,"N",0,0
"SALEM STP, CITY OF","IL0023264","801 EAST LAKE STREET","SALEM","IL","110001104000","3",0,"N",0,0
"SALEM TWP WWTP","MI0054798","7700 SALEM ROAD","SALEM","MI","110006650061","3",0,"N",0,0
